Row ID,Order ID,Order Status,Order_Purchase_Date,Order_Delivered_Date,Order_Estimated_Delivery_Date),Ship Mode,VendorID,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7632,CA-2014-162089,delivered,7/5/2017,7/11/2017,7/25/2017,First Class,VEN01,MP-17470,Home Office,New York,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302,7,0.3,-9.093
8977,CA-2017-156622,delivered,5/7/2018,5/23/2018,5/29/2018,First Class,VEN01,JP-15460,#N/A,#N/A,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,1,0.3,-31.0335
4560,CA-2014-110219,delivered,10/24/2017,11/1/2017,11/17/2017,First Class,VEN04,EB-13870,Consumer,Utah,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",127.869,3,0.3,-9.1335
6814,CA-2017-156237,delivered,6/13/2017,6/27/2017,7/18/2017,First Class,VEN04,PS-18760,#N/A,#N/A,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,127.936,8,0.2,4.7976
6008,CA-2017-129028,delivered,3/13/2018,4/17/2018,4/10/2018,First Class,VEN05,GB-14530,Corporate,New York,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0,21.7515
3900,CA-2017-157980,delivered,11/24/2017,11/30/2017,12/8/2017,First Class,VEN03,SH-20395,Consumer,Virginia,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.984,2,0.2,25.5968
8177,CA-2016-135965,delivered,6/5/2018,6/14/2018,7/12/2018,First Class,VEN01,SZ-20035,#N/A,#N/A,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,6,0,37.2186
5516,CA-2015-103177,delivered,3/9/2018,4/3/2018,4/2/2018,First Class,VEN01,EN-13780,#N/A,#N/A,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0,3.8655
3432,CA-2017-148264,delivered,11/24/2017,11/29/2017,12/8/2017,First Class,VEN01,LF-17185,Consumer,Florida,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",128.9,2,0,15.468
3337,US-2017-109253,delivered,9/21/2017,9/27/2017,10/20/2017,First Class,VEN04,PR-18880,#N/A,#N/A,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0,10.3936
4709,CA-2017-138149,delivered,3/17/2018,4/27/2018,4/13/2018,First Class,VEN03,WB-21850,#N/A,#N/A,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",130.71,3,0,39.213
9906,US-2015-129007,delivered,3/5/2018,3/14/2018,3/22/2018,First Class,VEN02,KD-16615,#N/A,#N/A,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,131.88,7,0,55.3896
1654,US-2017-132444,delivered,7/2/2017,7/18/2017,7/31/2017,First Class,VEN04,CD-12280,#N/A,#N/A,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0,54.3332
9559,CA-2016-129280,delivered,7/18/2017,7/31/2017,8/22/2017,First Class,VEN02,SM-20905,#N/A,#N/A,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,5,0.2,34.7865
9846,CA-2014-163867,delivered,8/19/2018,8/23/2018,8/31/2018,First Class,VEN05,RE-19450,#N/A,#N/A,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,132.696,3,0.2,9.9522
797,CA-2015-124653,delivered,6/27/2017,7/4/2017,7/19/2017,First Class,VEN04,DB-13120,Corporate,California,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,132.79,7,0,63.7392
8751,US-2015-163825,delivered,6/5/2018,6/7/2018,6/29/2018,First Class,VEN03,LC-16885,Consumer,California,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,133.98,2,0,33.495
7942,CA-2016-146325,delivered,1/16/2018,2/1/2018,2/16/2018,First Class,VEN05,DS-13180,Corporate,Michigan,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,0,35.048
9013,CA-2016-121447,delivered,3/6/2018,3/15/2018,3/23/2018,First Class,VEN02,EA-14035,Corporate,North Carolina,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,7,0,66.542
1909,CA-2015-157959,delivered,12/11/2017,12/19/2017,1/2/2018,First Class,VEN03,RW-19540,#N/A,#N/A,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,136.92,4,0,41.076
2355,CA-2015-111514,delivered,1/10/2018,1/29/2018,2/6/2018,First Class,VEN04,SC-20260,#N/A,#N/A,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5,0.2,46.3185
1859,CA-2015-121608,delivered,4/6/2017,5/8/2017,5/10/2017,First Class,VEN03,JB-15400,Corporate,Florida,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0,60.5528
6542,US-2017-107888,delivered,7/28/2018,8/7/2018,8/22/2018,First Class,VEN05,CC-12220,#N/A,#N/A,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,2,0,23.7864
5550,CA-2014-159800,delivered,8/16/2017,8/24/2017,9/8/2017,First Class,VEN02,SG-20470,#N/A,#N/A,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,139.93,7,0,34.9825
5702,CA-2016-125661,delivered,9/19/2017,10/4/2017,10/13/2017,First Class,VEN03,CA-12055,#N/A,#N/A,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,139.96,5,0.2,-22.7435
2306,CA-2016-115574,delivered,9/4/2017,9/13/2017,9/21/2017,First Class,VEN01,BP-11185,Corporate,Colorado,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",141.372,2,0.3,-14.1372
3847,CA-2014-101931,delivered,11/26/2017,12/28/2017,1/3/2018,First Class,VEN04,TS-21370,#N/A,#N/A,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,5,0,38.178
2026,CA-2015-114237,delivered,7/11/2018,7/13/2018,7/19/2018,First Class,VEN02,MC-17275,#N/A,#N/A,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488
8151,CA-2014-167997,delivered,4/28/2018,5/12/2018,5/24/2018,First Class,VEN03,CA-11965,#N/A,#N/A,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488
1587,CA-2015-131338,delivered,8/22/2018,8/27/2018,9/10/2018,First Class,VEN01,NP-18325,Consumer,Virginia,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3,0,68.976
915,CA-2017-102519,delivered,11/26/2017,12/12/2017,12/20/2017,First Class,VEN03,BM-11650,Corporate,New York,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73,9,0,56.0547
2000,CA-2014-131905,delivered,10/3/2016,10/14/2016,11/23/2016,First Class,VEN05,ND-18460,#N/A,#N/A,TEC-PH-10001615,Technology,Phones,AT&T CL82213,144.95,5,0,42.0355
3931,CA-2016-162082,delivered,6/27/2018,6/29/2018,7/12/2018,First Class,VEN03,JS-15880,#N/A,#N/A,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,7,0.2,16.3737
1369,CA-2017-133249,delivered,8/5/2017,8/14/2017,9/1/2017,First Class,VEN01,SZ-20035,#N/A,#N/A,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0,62.737
6604,CA-2017-146346,delivered,6/18/2018,7/4/2018,7/17/2018,First Class,VEN05,RA-19945,#N/A,#N/A,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,146.352,3,0.2,-32.9292
7096,CA-2016-101980,delivered,5/18/2018,6/8/2018,6/6/2018,First Class,VEN01,RP-19390,Consumer,Ohio,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,146.688,6,0.2,55.008
9084,CA-2015-104038,shipped,5/13/2017,1/0/1900,6/8/2017,First Class,VEN01,LO-17170,#N/A,#N/A,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0,2.9346
4461,US-2017-125717,delivered,9/11/2017,9/28/2017,10/2/2017,First Class,VEN03,DS-13030,Home Office,Washington,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368
9239,CA-2017-138156,delivered,1/15/2018,1/19/2018,2/7/2018,First Class,VEN03,MM-17260,#N/A,#N/A,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2,0.2,-3.6892
8417,CA-2017-118199,delivered,5/8/2018,5/11/2018,5/30/2018,First Class,VEN01,LB-16795,#N/A,#N/A,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.225
1914,CA-2014-103366,delivered,5/29/2017,6/7/2017,6/21/2017,First Class,VEN02,EH-13990,#N/A,#N/A,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,149.95,5,0,65.978
809,CA-2015-140921,delivered,11/18/2017,11/27/2017,12/14/2017,First Class,VEN05,AA-10375,Consumer,Arizona,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,149.97,3,0,50.9898
4243,CA-2016-159142,delivered,6/15/2017,6/21/2017,7/4/2017,First Class,VEN05,ME-17320,#N/A,#N/A,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988
5420,CA-2015-110877,delivered,11/9/2017,11/28/2017,12/11/2017,First Class,VEN02,JE-15715,#N/A,#N/A,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,150.384,2,0.2,15.0384
6081,CA-2017-154676,delivered,8/22/2018,8/25/2018,9/14/2018,First Class,VEN04,NZ-18565,Home Office,California,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",151.056,9,0.2,7.5528
1418,CA-2015-126697,delivered,6/12/2018,6/15/2018,6/28/2018,First Class,VEN02,SV-20815,#N/A,#N/A,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.2,3,0.2,32.13
1011,CA-2014-158540,delivered,7/15/2018,7/20/2018,7/30/2018,First Class,VEN03,VG-21790,#N/A,#N/A,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151.72,4,0,27.3096
3477,CA-2016-144911,delivered,2/19/2018,3/10/2018,3/12/2018,First Class,VEN01,RW-19630,#N/A,#N/A,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,152,5,0,69.92
8996,CA-2014-109043,delivered,6/18/2018,6/25/2018,7/5/2018,First Class,VEN01,CS-12355,#N/A,#N/A,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24,5,0.2,17.127
5635,CA-2015-134943,delivered,6/1/2018,6/15/2018,7/12/2018,First Class,VEN03,SU-20665,#N/A,#N/A,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.8,5,0,76.4
4028,CA-2017-139311,delivered,6/8/2018,6/15/2018,6/28/2018,First Class,VEN01,SF-20965,Corporate,Michigan,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,153.584,2,0.2,13.4386
1406,US-2014-118486,delivered,12/11/2017,12/27/2017,1/15/2018,First Class,VEN03,SD-20485,Home Office,New York,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116
994,CA-2016-105585,delivered,5/16/2018,6/1/2018,5/24/2018,First Class,VEN03,RF-19735,Consumer,Michigan,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,154.9,5,0,69.705
895,CA-2016-105494,delivered,8/1/2018,8/7/2018,8/16/2018,First Class,VEN04,PC-18745,Corporate,California,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,155.82,7,0,42.0714
6550,US-2015-164966,delivered,4/17/2018,5/14/2018,5/17/2018,First Class,VEN04,GH-14410,#N/A,#N/A,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",155.88,6,0,38.97
4072,CA-2016-145303,delivered,2/10/2018,2/27/2018,3/12/2018,First Class,VEN04,TP-21415,#N/A,#N/A,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",156.3728,2,0.32,-52.8908
6342,US-2017-105830,delivered,11/18/2017,11/28/2017,12/7/2017,First Class,VEN02,DB-13660,#N/A,#N/A,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,156.512,4,0.2,-35.2152
152,CA-2016-158834,delivered,10/25/2017,10/28/2017,11/7/2017,First Class,VEN04,TW-21025,Home Office,Arizona,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766
4840,CA-2017-106831,delivered,11/27/2017,12/9/2017,12/20/2017,First Class,VEN02,FH-14350,#N/A,#N/A,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,158.376,4,0.4,-34.3148
8326,CA-2017-144456,delivered,9/6/2017,9/19/2017,10/4/2017,First Class,VEN01,FC-14245,#N/A,#N/A,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.8579
8850,CA-2015-140718,delivered,10/4/2017,10/23/2017,10/27/2017,First Class,VEN05,FA-14230,Corporate,California,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,159.84,10,0.2,45.954
5723,CA-2015-138674,delivered,5/4/2018,5/28/2018,6/4/2018,First Class,VEN04,KB-16585,Corporate,Nebraska,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.968,4,0.2,29.994
1463,CA-2016-152289,delivered,8/20/2018,8/28/2018,8/31/2018,First Class,VEN02,LC-16930,Corporate,Illinois,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2,0.2,43.9956
938,US-2017-111745,delivered,4/22/2017,5/11/2017,5/17/2017,First Class,VEN03,RA-19885,Corporate,California,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1,0,54.3966
5515,CA-2015-103177,delivered,3/9/2018,4/3/2018,4/2/2018,First Class,VEN03,EN-13780,#N/A,#N/A,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0,44.8896
6134,CA-2016-148096,delivered,8/5/2017,8/17/2017,8/29/2017,First Class,VEN02,AO-10810,#N/A,#N/A,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2,0.2,12.096
1311,CA-2016-141397,delivered,4/11/2018,4/20/2018,5/4/2018,First Class,VEN03,RC-19825,Consumer,Illinois,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,161.568,2,0.2,-8.0784
1999,CA-2014-131905,delivered,10/3/2016,10/14/2016,11/23/2016,First Class,VEN03,ND-18460,#N/A,#N/A,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,161.61,1,0,42.0186
1310,CA-2016-141397,delivered,4/11/2018,4/20/2018,5/4/2018,First Class,VEN01,RC-19825,Consumer,Illinois,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0,9.7164
2158,CA-2014-124646,delivered,12/2/2017,12/11/2017,12/20/2017,First Class,VEN03,DV-13465,Consumer,Colorado,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0,9.7164
3714,CA-2017-166198,delivered,4/3/2017,4/11/2017,5/2/2017,First Class,VEN05,JW-15955,#N/A,#N/A,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,162.6,3,0,34.146
7696,CA-2017-107958,delivered,9/5/2017,9/13/2017,9/27/2017,First Class,VEN05,AH-10120,#N/A,#N/A,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5,0.2,59.4355
1446,CA-2017-102337,delivered,12/5/2017,12/16/2017,1/2/2018,First Class,VEN04,SD-20485,Home Office,New York,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",164.736,4,0.2,-39.1248
9934,CA-2014-166555,delivered,2/16/2018,2/26/2018,3/8/2018,First Class,VEN04,JK-15205,#N/A,#N/A,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,164.85,3,0,47.8065
8945,CA-2014-154592,delivered,12/27/2017,12/29/2017,1/17/2018,First Class,VEN05,EH-14005,#N/A,#N/A,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0,80.7912
2212,CA-2016-162313,delivered,3/26/2018,3/28/2018,4/12/2018,First Class,VEN01,VB-21745,Corporate,Georgia,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,6,0.1,29.7408
5267,CA-2017-147452,delivered,3/17/2018,3/26/2018,4/13/2018,First Class,VEN05,CS-11845,#N/A,#N/A,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,167.94,3,0,82.2906
9499,CA-2017-118213,delivered,3/16/2018,3/23/2018,3/28/2018,First Class,VEN04,AB-10060,Home Office,New York,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,167.94,3,0,82.2906
1051,US-2015-153500,delivered,3/19/2018,4/24/2018,4/6/2018,First Class,VEN01,DG-13300,#N/A,#N/A,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168.464,2,0.2,-29.4812
4166,US-2017-106131,delivered,3/26/2018,3/29/2018,4/6/2018,First Class,VEN03,TP-21565,#N/A,#N/A,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,168.624,9,0.2,14.7546
4165,US-2017-106131,delivered,3/26/2018,3/29/2018,4/6/2018,First Class,VEN01,TP-21565,#N/A,#N/A,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.064,7,0.2,-14.7931
1653,US-2017-132444,delivered,7/2/2017,7/18/2017,7/31/2017,First Class,VEN03,CD-12280,#N/A,#N/A,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,6,0,45.8136
6167,CA-2014-103989,delivered,2/19/2018,3/2/2018,3/19/2018,First Class,VEN04,MC-17605,Corporate,Michigan,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,2,0.2,53.2
7562,CA-2016-105746,delivered,6/26/2018,7/5/2018,7/18/2018,First Class,VEN01,BD-11605,Consumer,Florida,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.786,1,0.3,0
1579,CA-2016-102456,delivered,8/12/2018,8/20/2018,8/29/2018,First Class,VEN01,DL-12865,Consumer,Ohio,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,0,49.5552
5379,CA-2014-125542,delivered,6/28/2017,7/6/2017,7/24/2017,First Class,VEN01,NB-18655,Corporate,Florida,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736,4,0.2,-30.2288
9528,CA-2017-156958,delivered,7/21/2018,7/25/2018,8/17/2018,First Class,VEN02,PB-18805,#N/A,#N/A,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,172.752,6,0.2,60.4632
4707,CA-2016-158435,delivered,11/25/2017,11/28/2017,12/11/2017,First Class,VEN02,AG-10900,Consumer,Arizona,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173.24,4,0,17.324
6050,CA-2016-152765,delivered,4/5/2018,4/13/2018,5/4/2018,First Class,VEN05,LS-17245,Consumer,Missouri,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,173.488,7,0.2,54.215
8636,CA-2014-160094,delivered,10/16/2017,10/28/2017,11/8/2017,First Class,VEN03,JM-16195,#N/A,#N/A,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,0,45.487
8509,CA-2015-135853,delivered,10/24/2017,10/26/2017,11/6/2017,First Class,VEN02,CA-12775,Consumer,Florida,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23,11,0,61.3305
8107,CA-2017-159149,delivered,6/11/2018,6/20/2018,7/13/2018,First Class,VEN04,CR-12820,#N/A,#N/A,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,6,0.2,52.632
2383,US-2017-117534,delivered,10/27/2017,11/3/2017,11/9/2017,First Class,VEN04,CV-12295,#N/A,#N/A,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176.04,4,0,45.7704
9634,CA-2014-151330,delivered,6/11/2018,6/16/2018,7/12/2018,First Class,VEN02,TC-21295,#N/A,#N/A,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177,3,0,30.09
8632,CA-2016-107783,delivered,6/3/2018,6/11/2018,7/17/2018,First Class,VEN02,OT-18730,Consumer,California,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,5,0.5,-78.078
6733,CA-2014-120096,delivered,3/12/2018,3/21/2018,4/9/2018,First Class,VEN05,KE-16420,#N/A,#N/A,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,177.536,4,0.2,62.1376
5532,US-2016-167472,delivered,5/30/2017,6/6/2017,6/22/2017,First Class,VEN04,CK-12595,Consumer,Ohio,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,6,0,75.5748
7690,US-2017-128951,delivered,2/26/2018,3/16/2018,3/21/2018,First Class,VEN02,RS-19420,#N/A,#N/A,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,3,0,50.3832
8943,CA-2016-159023,delivered,9/7/2017,9/12/2017,9/21/2017,First Class,VEN05,NW-18400,#N/A,#N/A,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,179.991,3,0.7,-251.9874
5466,CA-2014-146591,delivered,8/21/2017,9/13/2017,9/18/2017,First Class,VEN04,TS-21340,#N/A,#N/A,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5,0.7,-320.597
728,US-2016-150861,delivered,2/13/2018,3/17/2018,3/7/2018,First Class,VEN01,EG-13900,Consumer,New York,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,182.72,8,0,84.0512
5253,CA-2015-132318,delivered,2/1/2018,3/19/2018,2/26/2018,First Class,VEN05,TT-21220,#N/A,#N/A,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,182.91,3,0,53.0439
1227,CA-2016-126004,delivered,8/2/2018,8/8/2018,8/16/2018,First Class,VEN05,BM-11140,Consumer,Texas,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,3,0,3.6588
2008,CA-2017-165386,delivered,5/14/2018,5/23/2018,5/30/2018,First Class,VEN05,CM-12190,#N/A,#N/A,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.372,2,0.3,-36.6744
4898,US-2014-122021,delivered,12/2/2017,12/15/2017,12/20/2017,First Class,VEN01,AC-10660,#N/A,#N/A,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,183.372,2,0.3,-7.8588
4390,CA-2017-111556,delivered,1/7/2018,1/17/2018,2/6/2018,First Class,VEN03,CD-11920,Consumer,California,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.968,2,0.2,-25.2956
2385,US-2017-117534,delivered,10/27/2017,11/3/2017,11/9/2017,First Class,VEN03,CV-12295,#N/A,#N/A,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,185.92,4,0.2,62.748
